StockCode,Description,units,revenue,orders,customers,is_recommended
23300,GARDENERS KNEELING PAD CUP OF TEA,6285,9933.69,635,351,True
23301,GARDENERS KNEELING PAD KEEP CALM,7722,12463.78,756,405,True
23302,KNEELING MAT HOUSEWORK  DESIGN,1473,1980.71,187,140,True
23303,SET 4 PICNIC CUTLERY FONDANT,65,126.75,6,6,False
23304,SET 4 PICNIC CUTLERY CHERRY,71,138.45,9,9,False
23305,SET 4 PICNIC CUTLERY BLUEBERRY,82,159.9,9,9,False
23306,SET OF 36 DOILIES PANTRY DESIGN,2653,3761.9199999999996,195,172,True
23306,SET OF 36 PANTRY PAPER DOILIES,39,58.019999999999996,14,14,True
23307,SET OF 60 PANTRY DESIGN CAKE CASES,11661,5974.389999999999,504,366,True
23308,SET OF 60 VINTAGE LEAF CAKE CASES,5955,3091.61,305,209,True
23309,SET OF 60 I LOVE LONDON CAKE CASES,7670,3697.7,294,178,True
23310,BUBBLEGUM RING ASSORTED,11891,4894.83,213,146,True
23311,VINTAGE CHRISTMAS STOCKING,2199,5564.25,281,246,True
23312,VINTAGE CHRISTMAS GIFT SACK,1364,5523.0,193,168,True
23313,VINTAGE CHRISTMAS BUNTING,2748,12960.12,359,254,True
23314,VINTAGE CHRISTMAS TABLECLOTH,391,4638.52,104,87,True
23315,IVORY REFECTORY CLOCK,202,1894.6999999999998,76,63,True
23316,RED REFECTORY CLOCK,235,2212.25,95,75,False
23317,BLUE REFECTORY CLOCK,161,1547.9499999999998,70,56,True
23318,BOX OF 6 MINI VINTAGE CRACKERS,3645,8345.43,329,270,True
23319,BOX OF 6 MINI 50'S CRACKERS,3520,8169.48,365,300,True
23320,GIANT 50'S CHRISTMAS CRACKER,2628,6907.52,310,260,True
23321,SMALL WHITE HEART OF WICKER,4262,6798.1,582,378,True
23322,LARGE WHITE HEART OF WICKER,2892,8137.5,511,350,True
23323,WHITE WICKER STAR,1422,2954.7,270,210,True
23324,RUSTIC STRAWBERRY JAM POT LARGE,261,531.84,33,32,False
23324,RUSTIC STRAWBERRY JAMPOT LARGE,120,238.56,6,6,False
23325,RUSTIC STRAWBERRY JAM POT SMALL,408,642.0,27,24,False
23325,RUSTIC STRAWBERRY JAMPOT SMALL,36,59.400000000000006,3,3,False
23326,HANGING MINI COLOURED BOTTLES,3369,1999.59,55,52,False
23327,HANGING CLEAR MINI BOTTLE,1710,1012.02,34,33,True
23328,SET 6 SCHOOL MILK BOTTLES IN CRATE,2063,7495.29,281,195,True
23329,DECORATIVE WICKER HEART LARGE,1701,2794.65,215,168,True
23330,DECORATIVE WICKER HEART MEDIUM,1751,2181.19,195,158,True
23331,DECORATIVE WICKER HEART SMALL,1492,932.28,81,67,True
23332,IVORY WICKER HEART LARGE,1979,3255.75,267,207,True
23333,IVORY WICKER HEART MEDIUM,2009,2498.65,216,179,True
23334,IVORY WICKER HEART SMALL,2154,1345.5,95,83,True
23335,EGG FRYING PAN IVORY,358,722.5600000000001,81,62,False
23336,EGG FRYING PAN PINK,199,415.97,63,46,False
23337,EGG FRYING PAN MINT,169,351.52000000000004,60,49,False
23338,EGG FRYING PAN RED,405,820.32,91,62,False
23339,EGG FRYING PAN BLUE,150,312.0,58,43,False
23340,VINTAGE CHRISTMAS CAKE FRILL,2453,3879.4500000000003,122,112,True
23341,PINK DINER WALL CLOCK,281,2317.1,98,75,True
23342,MINT DINER CLOCK,2,17.0,1,1,True
23342,MINT DINER WALL CLOCK,363,3034.5,154,104,True
23343,JUMBO BAG VINTAGE CHRISTMAS,4905,9742.1,385,286,True
23344,JUMBO BAG 50'S CHRISTMAS,8933,17636.04,586,391,True
23345,DOLLY GIRL BEAKER,2394,2754.5,133,100,True
23346,SPACEBOY BEAKER,2567,2970.75,138,106,True
23347,I LOVE LONDON BEAKER,827,999.75,70,51,True
23348,CHILDRENS TOY COOKING UTENSIL SET,676,1363.16,122,95,True
23349,ROLL WRAP VINTAGE CHRISTMAS,2847,3450.39,246,214,True
23350,ROLL WRAP VINTAGE SPOT,2584,3154.4,246,205,True
23351,ROLL WRAP 50'S CHRISTMAS,3054,3694.02,271,242,True
23352,ROLL WRAP 50'S RED CHRISTMAS,1593,1961.01,162,151,True
23353,6 GIFT TAGS VINTAGE CHRISTMAS,3726,3068.82,253,227,True
23354,6 GIFT TAGS 50'S CHRISTMAS,3343,2750.9300000000003,261,235,True
23355,HOT WATER BOTTLE KEEP CALM,5313,24302.55,719,474,True
23356,LOVE HOT WATER BOTTLE,2325,12954.75,449,316,True
23357,HOT WATER BOTTLE SEX BOMB,432,1832.0,88,79,True
23358,HOT STUFF HOT WATER BOTTLE,527,1686.15,67,61,True
23359,SET OF 12 T-LIGHTS VINTAGE DOILEY,61,118.94999999999999,6,6,False
23359,SET OF 12 T-LIGHTS VINTAGE DOILY,915,1715.85,70,67,False
23360,SET 8 CANDLES VINTAGE DOILEY,122,216.29999999999998,7,7,False
23360,SET 8 CANDLES VINTAGE DOILY,1024,1932.0,100,88,False
23365,SET 12 COLOUR PENCILS LOVE LONDON,1529,991.45,128,107,True
23366,SET 12 COLOUR PENCILS DOILEY,48,31.200000000000003,3,3,True
23366,SET 12 COLOURING PENCILS DOILEY,1,0.65,1,1,True
23366,SET 12 COLOURING PENCILS DOILY,1870,1177.1,137,112,True
23367,SET 12 COLOUR PENCILS SPACEBOY,2778,1803.3,231,184,True
23368,SET 12 COLOUR PENCILS DOLLY GIRL,2152,1396.4,178,134,True
23369,SET 36 COLOUR PENCILS LOVE LONDON,901,1053.29,95,80,False
23370,SET 36 COLOUR PENCILS DOILEY,64,80.0,3,3,True
23370,SET 36 COLOURING PENCILS DOILEY,1,1.25,1,1,True
23370,SET 36 COLOURING PENCILS DOILY,1289,1562.6100000000001,102,84,True
23371,SET 36 COLOUR PENCILS SPACEBOY,1498,1775.22,133,98,True
23372,SET 36 COLOUR PENCILS DOLLY GIRL,1294,1520.22,99,76,True
23373,VINTAGE CHRISTMAS PAPER GIFT BAG,1563,1241.6599999999999,88,86,True
23374,RED SPOT PAPER GIFT BAG,2444,1944.08,122,108,False
23375,50'S CHRISTMAS PAPER GIFT BAG,1317,1059.9399999999998,88,85,False
23376,PACK OF 12 VINTAGE CHRISTMAS TISSUE,2630,995.4599999999999,113,104,True
23377,PACK OF 12 DOLLY GIRL TISSUES,1200,468.0,80,69,False
23378,PACK OF 12 50'S CHRISTMAS TISSUES,3413,1270.59,144,127,True
23379,PACK OF 12 RED APPLE TISSUES,1175,428.01,50,49,True
23380,PACK OF 12 DOILEY TISSUES,72,28.08,2,2,True
23380,PACK OF 12 VINTAGE DOILY TISSUES,2087,783.6899999999999,92,85,True
23381,PACK OF 12 VINTAGE LEAF TISSUES,1474,544.62,64,59,True
23382,BOX OF 6 CHRISTMAS CAKE DECORATIONS,1712,6155.04,163,136,True
23388,WOODLAND MINI BACKPACK,784,3133.6000000000004,133,114,True
23388,WOODLAND MINI RUCKSACK,5,20.75,2,2,True
23389,SPACEBOY MINI BACKPACK,1030,4134.5,201,157,True
23389,SPACEBOY MINI RUCKSACK,13,53.95,4,4,True
23390,DOLLY GIRL MINI BACKPACK,713,2838.9500000000003,144,116,True
23390,DOLLY GIRL MINI RUCKSACK,8,33.2,2,2,True
23391,I LOVE LONDON MINI BACKPACK,359,1449.8500000000001,68,58,True
23391,I LOVE LONDON MINI RUCKSACK,1,4.15,1,1,True
23392,SPACEBOY ROCKET LOLLY MAKERS,587,1165.28,78,70,False
23393,HOME SWEET HOME CUSHION COVER,763,2861.25,201,165,True
23394,POSTE FRANCE CUSHION COVER,392,1470.0,119,90,True
23395,BELLE JARDINIERE CUSHION COVER,683,2555.73,175,141,True
23396,BUTTERFLY CUSHION COVER,8,30.0,2,2,True
23396,LA JARDIN BOTANIQUE CUSHION COVER,80,300.0,23,23,True
23396,LE JARDIN BOTANIQUE CUSHION COVER,521,1948.23,139,114,True
23397,FOOT STOOL HOME SWEET HOME,434,4069.8999999999996,176,139,True
23398,HANGING HEART BONHEUR,587,495.83,57,53,False
23399,HOME SWEET HOME HANGING HEART,1815,1539.6299999999999,176,146,True
23400,SHELF WITH 4 HOOKS HOME SWEET HOME,448,2247.36,95,76,True
23401,RUSTIC MIRROR WITH LACE HEART,443,2155.51,70,59,True
23402,HOME SWEEET HOME 3 PEG HANGER,25,93.75,4,4,True
23402,HOME SWEET HOME 3 PEG HANGER,255,934.17,51,44,True
23403,LETTER HOLDER HOME SWEET HOME,595,1980.31,110,80,True
23404,HOME SWEET HOME BLACKBOARD,969,4108.58,136,104,True
23405,HOME SWEET HOME 2 DRAWER CABINET,235,1128.05,57,54,True
23406,HOME SWEET HOME KEY HOLDER,434,2148.54,94,65,False
23407,SET OF 2 TRAYS HOME SWEET HOME,248,2426.72,118,103,True
23408,PHOTO FRAME LINEN AND LACE SMALL,310,644.8000000000001,59,53,True
23409,PHOTO FRAME LINEN AND LACE LARGE,208,771.72,41,39,False
23410,CURIO CABINET LINEN AND LACE,36,290.1,18,16,False
23411,TRELLIS COAT RACK,217,1016.55,46,42,False
23412,HEART MIRROR ANTIQUE WHITE,351,2269.14,71,64,False
23413,DECORATIVE VINTAGE COFFEE  BOX,44,208.2,16,13,False
23413,DECROTIVEVINTAGE COFFEE GRINDER BOX,10,49.5,4,4,False
23413,VINTAGE COFFEE GRINDER BOX,102,485.7,23,20,False
23414,ZINC BOX SIGN HOME,139,1348.01,62,58,True
23415,HOME SWEET HOME HOOK,326,405.6,45,42,False
23416,CHAMBRE HOOK,123,155.07,18,18,False
23417,BATHROOM HOOK,140,137.76,21,21,False
23418,LAVENDER TOILETTE BOTTLE,533,1066.88,60,55,False
23419,HOME SWEET HOME BOTTLE,437,895.0400000000001,61,56,False
23420,PANTRY HOOK TEA STRAINER,159,330.72,28,26,False
23421,PANTRY HOOK SPATULA,152,316.16,26,24,False
23422,PANTRY HOOK BALLOON WHISK,196,407.68,31,29,False
23423,PANTRY 3 HOOK ROLLING PIN HANGER,202,757.5,51,47,True
23424,GINGHAM RECIPE BOOK BOX,409,1966.95,103,87,True
23425,STORAGE TIN HOME SWEET HOME,237,435.43,35,35,False
23426,METAL SIGN DROP YOUR PANTS,1230,3186.78,171,126,True
23427,STOOL HOME SWEET HOME,227,2635.9,106,87,True
23428,IVORY RETRO KITCHEN WALL CLOCK,70,559.5,26,25,True
23429,RED RETRO KITCHEN WALL CLOCK,44,358.6,20,19,True
23430,BLUE RETRO KITCHEN WALL CLOCK,35,285.25,17,16,True
23431,NATURAL HANGING QUILTED HEARTS,1427,1113.13,67,63,False
23432,PRETTY HANGING QUILTED HEARTS,1272,1045.2,70,65,False
23433,HANGING QUILTED PATCHWORK APPLES,1215,1003.1700000000001,82,76,True
23434,3 RAFFIA RIBBONS 50'S CHRISTMAS,1782,1624.5,134,129,True
23435,3 RAFFIA RIBBONS VINTAGE CHRISTMAS,676,606.28,44,40,True
23436,GIFT BAG LARGE VINTAGE CHRISTMAS,148,185.0,9,9,True
23436,VINTAGE CHRISTMAS GIFT BAG LARGE,1781,2066.65,83,82,True
23437,50'S CHRISTMAS GIFT BAG LARGE,1885,2272.25,109,106,False
23437,GIFT BAG LARGE 50'S CHRISTMAS,24,30.0,2,2,False
23438,GIFT BAG LARGE SPOT,96,120.0,6,6,True
23438,RED SPOT GIFT BAG LARGE,1686,2023.5,92,82,True
23439,HAND WARMER RED LOVE HEART,3721,7574.099999999999,371,268,True
23440,PAINT YOUR OWN EGGS IN CRATE,164,299.36,5,5,True
23441,HAND PAINTED HANGING EASTER EGG,22,9.24,3,3,True
23442,12 HANGING EGGS HAND PAINTED,40,83.2,7,7,True
23444,Next Day Carriage,79,1200.0,79,63,True
23445,ICE CREAM BUBBLES,2647,2131.01,94,81,True
23446,BLUE BUNNY EASTER EGG BASKET,157,230.25,3,3,False
23447,PINK BUNNY EASTER EGG BASKET,158,231.9,4,4,True
23448,CREAM BUNNY EASTER EGG BASKET,25,41.25,3,3,False
23449,SET OF 6 EASTER RAINBOW CHICKS,12,15.0,1,1,True
23451,SQUARE MINI PORTRAIT FRAME,268,519.0,44,38,False
23452,HEART MINI PORTRAIT FRAME,510,990.9,81,69,False
23453,OVAL  MINI PORTRAIT FRAME,315,611.85,46,40,False
23454,SET OF 3 MINI HANGING PORTRAITS,32,123.2,2,2,False
23454,THREE MINI HANGING FRAMES,129,535.35,44,39,False
23455,SMALL PARLOUR FRAME,42,106.98,2,2,False
23455,SMALL PARLOUR PICTURE FRAME,164,459.56,32,30,False
23456,MEDIUM PARLOUR FRAME,22,84.1,2,2,False
23456,MEDIUM PARLOUR PICTURE FRAME,136,550.0,34,31,False
23457,LARGE PARLOUR FRAME,27,122.85,2,2,False
23457,LARGE PARLOUR PICTURE FRAME,77,375.75,27,25,False
23458,DOLLY CABINET 3 DRAWERS,51,762.4499999999999,30,30,False
23459,DOLLY CABINET 2 DRAWERS,33,412.5,19,19,False
23460,SWEETHEART WALL TIDY,108,1007.0799999999999,43,41,False
23461,SWEETHEART BIRD HOUSE,829,2908.55,83,75,False
23462,ROCOCO WALL MIROR,2,39.9,1,1,False
23462,ROCOCO WALL MIRROR WHITE,75,1442.25,43,42,False
23463,VINTAGE ZINC WATERING CAN,12,119.39999999999999,7,7,False
23464,VINTAGE ZINC WATERING CAN SMALL,16,79.2,6,6,False
23465,TUSCAN VILLA BIRD FEEDER,16,132.0,8,8,True
23465,TUSCAN VILLA FEEDING STATION,12,99.0,7,7,True
23466,TUSCAN VILLA DOVECOTE,12,99.0,4,4,False
23466,TUSCAN VILLA DOVECOTE BIRD FEEDER,37,299.25,17,17,False
23467,VINTAGE ZINC PLANTER,23,75.66999999999999,5,5,False
23468,TUSCAN VILLA BIRD TABLE,19,156.75,11,11,False
23469,CARD HOLDER LOVE BIRD SMALL,320,1255.76,63,61,False
23470,CARD HOLDER LOVE BIRD LARGE,220,1323.4,75,70,True
23471,SIX DRAWER OFFICE TIDY,64,596.0,26,26,False
23472,NINE DRAWER OFFICE TIDY,54,777.9,30,29,False
23473,WOODLAND SMALL RED FELT HEART,665,530.83,43,41,False
23474,WOODLAND SMALL BLUE FELT HEART,297,246.51000000000002,27,26,False
23475,WOODLAND SMALL PINK FELT HEART,280,232.40000000000003,26,25,False
23476,WOODLAND LARGE RED FELT HEART,198,247.5,18,18,False
23477,WOODLAND LARGE BLUE FELT HEART,85,106.25,8,8,False
23478,WOODLAND LARGE PINK FELT HEART,278,307.18,10,9,False
23479,WIRE EGG BASKET,109,819.65,40,35,False
23480,MINI LIGHTS WOODLAND MUSHROOMS,1717,6118.59,173,143,True
23481,PEARLISED IVORY HEART SMALL,217,266.21,27,23,False
23482,PEARLISED IVORY HEART LARGE,415,651.15,36,32,False
23483,HANGING  BUTTERFLY T-LIGHT HOLDER,1310,1526.62,66,57,True
23484,HEART TRELLIS TRIPLE T-LIGHT HOLDER,118,331.42,20,20,False
23484,HEART TRELLISTRIPLE T-LIGHT HOLDER,56,152.24,5,5,False
23485,BOTANICAL GARDENS WALL CLOCK,259,5719.0,80,70,True
23486,ANTIQUE HEART SHELF UNIT,267,3879.15,68,64,True
23487,SWEET HEART CAKE CARRIER,78,754.0,42,41,True
23489,"GARLAND, VINTAGE BELLS",92,265.88,10,10,True
23489,VINTAGE BELLS GARLAND,784,2246.56,127,116,True
23490,T-LIGHT HOLDER HANGING LOVE BIRD,533,1965.63,95,83,True
23491,VINTAGE JINGLE BELLS HEART,226,1864.5,76,64,True
23492,VINTAGE JINGLE BELLS WREATH,74,610.5,26,24,True
23493,VINTAGE DOILY TRAVEL SEWING KIT,3516,6736.2,349,282,True
23494,VINTAGE DOILY DELUXE SEWING KIT,722,4194.900000000001,176,145,True
23495,SET OF 3 PANTRY WOODEN SPOONS,192,240.0,24,21,True
23496,PANTRY KITCHEN THERMOMETER,88,110.0,22,21,True
23497,CLASSIC CHROME BICYCLE BELL,2451,3431.35,170,149,True
23497,CLASSIC CROME BICYCLE BELL,60,77.4,2,2,True
23498,CLASSIC BICYCLE CLIPS,1587,2200.15,86,77,True
23499,SET 12 VINTAGE DOILY CHALK,1244,522.48,93,86,True
23500,KEY RING BASEBALL BOOT ASSORTED,1580,1928.8,84,76,True
23501,KEY RING BASEBALL BOOT UNION JACK,1770,2103.3,85,77,True
23502,PLAYING CARDS VINTAGE DOILEY,13,16.25,2,2,False
23502,PLAYING CARDS VINTAGE DOILY,677,822.73,85,78,False
23503,PLAYING CARDS KEEP CALM & CARRY ON,3432,4242.96,327,284,True
23504,PLAYING CARDS JUBILEE UNION JACK,1661,2073.73,190,164,True
23505,PLAYING CARDS I LOVE LONDON,1058,1238.5,104,93,True
23506,MINI PLAYING CARDS SPACEBOY,2694,1106.28,127,114,True
23507,MINI PLAYING CARDS BUFFALO BILL,2839,1128.18,101,91,True
23508,MINI PLAYING CARDS DOLLY GIRL,2472,1013.0400000000001,106,95,False
23509,MINI PLAYING CARDS FUN FAIR,1040,433.2,54,51,False
23510,MINI PLAYING CARDS GYMKHANA,2297,901.74,95,90,True
23511,EMBROIDERED RIBBON REEL EMILY,524,1046.42,85,83,True
23512,EMBROIDERED RIBBON REEL ROSIE,484,921.46,49,46,True
23513,EMBROIDERED RIBBON REEL SUSIE,556,1072.96,62,59,True
23514,EMBROIDERED RIBBON REEL SALLY,458,909.14,62,57,True
23515,EMBROIDERED RIBBON REEL DAISY,558,1075.3799999999999,59,58,False
23516,EMBROIDERED RIBBON REEL SOPHIE,291,1025.01,40,39,True
23517,EMBROIDERED RIBBON REEL REBECCA,312,860.88,51,50,True
23518,EMBROIDERED RIBBON REEL RACHEL,357,954.93,41,40,True
23519,EMBROIDERED RIBBON REEL CLAIRE,219,755.01,19,18,True
23520,EMBROIDERED RIBBON REEL RUBY,165,585.63,30,30,True
23521,CAT AND BIRD WALL ART,270,323.64,4,3,True
23521,WALL ART CAT AND BIRD,118,324.98,18,18,True
23522,DOG AND BALL WALL ART,252,425.88,4,3,False
23522,WALL ART DOG AND BALL,89,226.29,17,17,False
23523,TREASURE AHOY WALL ART,270,833.46,16,15,True
23523,WALL ART TREASURE AHOY,87,317.97,22,21,True
23524,HORSE & PONY WALL ART,256,797.31,17,16,True
23524,WALL ART HORSE & PONY,209,644.67,34,27,True
23525,BUFFALO BILL WALL ART,246,845.22,15,15,True
23525,WALL ART BUFFALO BILL,321,932.67,29,24,True
23526,DOG LICENCE WALL ART,408,2081.64,29,28,False
23526,WALL ART DOG LICENCE,474,2265.18,62,57,False
23527,ANIMALS AND NATURE WALL ART,267,923.97,17,16,False
23527,WALL ART ANIMALS AND NATURE,148,471.0,26,25,False
23528,SPACEBOY WALL ART,306,885.9000000000001,13,12,False
23528,WALL ART SPACEBOY,156,495.48,21,20,False
23529,DOLLY GIRL WALL ART,318,1055.94,11,10,False
23529,WALL ART DOLLY GIRL,311,896.37,19,18,False
23530,WALL ART ONLY ONE PERSON,1031,4211.55,73,59,True
23530,"WALL ART,ONLY ONE PERSON",6,29.7,1,1,True
23531,WALL ART BIG LOVE,960,5319.360000000001,97,77,False
23532,WALL ART WORK REST AND PLAY,205,853.47,26,23,False
23533,WALL ART GARDEN HAVEN,210,936.34,31,27,False
23534,STOP FOR TEA WALL ART,518,2572.7,41,40,True
23534,WALL ART STOP FOR TEA,688,3748.1800000000003,153,131,True
23535,BICYCLE SAFTEY WALL ART,458,2371.94,39,38,True
23535,WALL ART BICYCLE SAFETY,644,3412.52,120,102,True
23535,WALL ART BICYCLE SAFTEY,21,114.15,3,3,True
23536,VILLAGE SHOW WALL ART,386,2072.42,18,17,False
23536,WALL ART VILLAGE SHOW,227,1201.6100000000001,56,53,False
23537,I LOVE LONDON WALL ART,12,59.4,2,2,False
23537,WALL ART I LOVE LONDON,86,387.3,19,18,False
23538,WALL ART VINTAGE HEART,326,1273.92,27,25,False
23539,"WALL ART , LOVES' SECRET",8,47.6,2,2,False
23539,WALL ART LOVES' SECRET,229,1082.1100000000001,33,31,False
23540,"WALL ART , THE MAGIC FOREST",2,13.9,1,1,False
23540,WALL ART THE MAGIC FOREST,144,876.64,9,8,False
23541,"WALL ART ,PUDDINGS",8,61.2,2,2,True
23541,WALL ART CLASSIC PUDDINGS,821,6093.49,118,95,True
23542,70'S ALPHABET WALL ART,150,1043.1,15,14,True
23542,WALL ART 70'S ALPHABET,334,2399.58,55,44,True
23543,KEEP CALM WALL ART,269,2015.97,20,19,True
23543,WALL ART KEEP CALM,958,4853.5,74,64,True
23544,WALL ART MID CENTURY MODERN,164,1015.78,20,17,False
23545,WRAP RED DOILEY,375,157.5,15,15,False
23545,WRAP RED VINTAGE DOILY,2100,866.0,68,63,False
23546,WRAP PAISLEY PARK,3250,1365.0,120,106,True
23547,WRAP FLOWER SHOP,1575,661.5,62,57,False
23548,WRAP MAGIC FOREST,1075,451.5,43,42,False
23549,WRAP BIRD GARDEN,1300,546.0,51,46,False
23550,WRAP ALPHABET POSTER,1850,761.0,63,60,True
23551,PACK OF 12 PAISLEY PARK TISSUES,1614,629.4599999999999,95,88,True
23552,BICYCLE PUNCTURE REPAIR KIT,1730,3336.7200000000003,103,93,True
23553,LANDMARK FRAME CAMDEN TOWN,557,6244.85,62,50,True
23554,LANDMARK FRAME OXFORD STREET,419,4730.650000000001,54,49,True
23555,LANDMARK FRAME NOTTING HILL,419,4730.65,48,45,True
23556,LANDMARK FRAME COVENT GARDEN,435,4912.05,52,46,True
23557,LANDMARK FRAME BAKER STREET,347,3867.85,29,25,True
23558,LANDMARK FRAME LONDON BRIDGE,410,4604.2,47,43,False
23559,WOODLAND BUNNIES LOLLY MAKERS,563,1129.28,75,69,False
23560,SET OF 6 RIBBONS COUNTRY STYLE,163,447.07,20,20,True
23561,SET OF 6 RIBBONS PARTY,167,458.63,13,13,True
23562,SET OF 6 RIBBONS PERFECTLY PRETTY,243,678.27,37,37,True
23564,EGG CUP MILKMAID INGRID,587,703.51,42,39,False
23565,EGG CUP MILKMAID HELGA,348,435.0,31,28,False
23566,EGG CUP MILKMAID HEIDI,784,919.52,46,44,False
23567,EGG CUP HENRIETTA HEN PINK,187,233.75,18,15,False
23568,EGG CUP HENRIETTA HEN CREAM,580,664.52,28,24,False
23569,TRADTIONAL ALPHABET STAMP SET,926,4497.3,174,152,True
23570,TRADITIONAL PICK UP STICKS GAME,1836,2295.0,231,203,True
23571,TRADITIONAL NAUGHTS & CROSSES,2018,3300.9,216,195,True
23574,PACKING CHARGE,14,105.0,14,9,False
23575,SNACK TRAY PAISLEY PARK,164,305.4,22,22,True
23576,SNACK TRAY RED VINTAGE DOILY,185,346.35,29,28,True
23578,SNACK TRAY RED GINGHAM,56,109.2,11,11,True
23579,SNACK TRAY I LOVE LONDON,149,276.15,24,22,False
23580,SNACK TRAY HAPPY FOREST,110,214.5,21,20,True
23581,JUMBO BAG PAISLEY PARK,4358,8498.04,302,230,True
23582,VINTAGE DOILY JUMBO BAG RED,4434,8508.220000000001,234,186,True
23583,LUNCH BAG PAISLEY PARK,3305,5251.25,298,233,True
23597,PAPER BUNTING PAISLEY PARK,246,661.7,28,28,True
23598,PAPER BUNTING VINTAGE PARTY,420,1175.0,42,40,True
23630,SET 10 CARDS HANGING BAUBLES 17080,1,2.99,1,1,False
23660,HENRIETTA HEN MUG,293,483.45000000000005,31,30,False
23661,MILK MAIDS MUG,204,336.6,23,23,False
23664,FLOWER SHOP DESIGN MUG,1,1.65,1,1,True
23681,LUNCH BAG RED VINTAGE DOILY,1547,2432.55,118,105,True
23691,KEEP CALM BIRTHDAY WRAP,50,21.0,2,2,False
23691,WRAP KEEP CALM BIRTHDAY,1125,460.5,36,34,False
23692,WRAP A PRETTY THANK YOU,50,21.0,2,2,False
23694,PAISLEY PARK CARD,348,141.84,24,23,True
23695,DOILY THANK YOU CARD,703,286.62,44,41,False
23697,A PRETTY THANK YOU CARD,438,179.64000000000001,26,26,False
23702,High Resolution Image,4,27.0,3,3,False
23843,"PAPER CRAFT , LITTLE BIRDIE",80995,168469.6,1,1,True
35001B,HAND OPEN SHAPE BLACK,16,55.84,5,5,False
35001G,HAND OPEN SHAPE GOLD,600,1731.42,60,46,True
35001P,HAND OPEN SHAPE PINK,2,6.98,2,2,False
35001W,HAND OPEN SHAPE DECO.WHITE,750,2154.2400000000002,108,78,False
35004B,SET OF 3 BLACK FLYING DUCKS,1228,4937.8,120,64,True
35004C,SET OF 3 COLOURED  FLYING DUCKS,2851,13577.15,229,112,True
35004G,SET OF 3 GOLD FLYING DUCKS,347,1278.21,64,46,True
35004P,SET OF 3 PINK FLYING DUCKS,84,354.6,21,17,False
35004S,SET OF 3 SILVER FLYING DUCKS,136,388.4,16,12,False
35015,JACOBS LADDER SMALL,2064,123.84,38,35,True
35051B,PINK BEADED CONE CHRISTMAS,14,5.88,2,2,False
35071,ASSORTED SANTA CHRISTMAS DECORATION,48,40.8,5,5,False
35085E,IVORY ROSE LAMPSHADE,39,44.25,9,7,False
35095A,BLUE VICTORIAN FABRIC OVAL BOX,1665,605.57,78,61,True
35095B,RED VICTORIAN FABRIC OVAL BOX,1824,659.87,92,73,False
35096A,BLUE VICTORIAN FABRIC HEART BOX,710,228.39,19,18,True
35096B,RED VICTORIAN FABRIC HEART BOX,288,102.63,21,20,False
35160,BUDDHA INCENSE HOLDER ASSORTED,2176,1587.24,53,33,True
35233,PASTA ENAMEL/BRASS CONTAINER,10,37.5,8,8,False
35240,ENAMEL BLUE RIM OVAL TRAY SET/2,48,407.52,38,35,False
35241,ENAMEL BLUE RIM BISCUIT BIN,271,1281.25,94,75,False
35265,COLOURFUL FLOWER FRUIT BOWL,20,78.05,15,14,False
35271S,GOLD PRINT PAPER BAG,414,84.17999999999999,18,17,False
35400,WOODEN BOX ADVENT CALENDAR,1239,10710.1,331,241,True
35443,RASTA IN BATH W SPLIFF ASHTRAY,15,12.75,9,9,False
35471A,SET OF 3 BIRD L.BLUE FEATHER,360,349.2,54,41,False
35471D,SET OF 3 BIRD LIGHT PINK FEATHER,1950,1060.0,205,158,True
35537,CANDLE RING W/CLEAR BEADS,13,5.46,3,3,False
35591T,TURQUOISE CHRISTMAS TREE,17,21.25,9,9,False
35594,WOODEN CHRISTMAS TREE 3 HANGING,138,57.96,21,18,False
35596,WOOD XMAS TREE 9 FIG SHELVES,29,24.65,4,4,False
35597A,DUSTY PINK CHRISTMAS TREE 30CM,10,12.5,4,4,True
35597B,BLACKCHRISTMAS TREE 30CM,18,22.5,6,6,False
35597D,PINK/WHITE CHRISTMAS TREE 30CM,58,25.28,7,7,False
35598A,DUSTY PINK CHRISTMAS TREE 60CM,10,29.5,3,3,False
35598B,BLACK CHRISTMAS TREE 60CM,919,792.85,48,37,False
35598C,WHITE CHRISTMAS TREE 60CM,3,8.850000000000001,3,3,False
35598D,PINK/WHITE CHRISTMAS TREE 60CM,1642,1099.12,52,43,True
35599B,BLACK CHRISTMAS TREE 120CM,249,828.5699999999999,38,26,False
35599D,PINK AND WHITE CHRISTMAS TREE 120CM,322,866.5799999999999,39,23,False
35600D,PINK AND WHITE CHRISTMAS TREE 180CM,140,476.0,12,11,False
35603B,S/16 BLACK SHINY/MAT BAUBLES,48,20.16,1,1,False
35603C,SET/16 WHITE SHINY & MATT BAUBLES,80,47.04,22,19,False
35607A,PINK FLUFFY CHRISTMAS DECORATION,545,103.55,28,27,False
35607B,BLACK FEATHER CHRISTMAS DECORATION,310,58.9,16,15,False
35609A,PINK FEATHER CHRISTMAS DECORATION,427,82.19,18,17,False
35610A,PINK CHRISTMAS FLOCK DROPLET,138,92.82,8,8,False
35610B,BLACK CHRISTMAS FLOCK DROPLET,179,144.07,13,13,True
35610C,WHITE CHRISTMAS FLOCK DROPLET,91,73.91,6,6,True
35611B,BLACK ASSORTED DROPLET DECORATION,59,22.419999999999998,2,2,False
